"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"T9VWF5TB","conferencePaper","2019","Ren, Liliang; Ni, Jianmo; McAuley, Julian","Scalable and Accurate Dialogue State Tracking via Hierarchical Sequence Generation","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","","","10.18653/v1/D19-1196","https://aclanthology.org/D19-1196/","Existing approaches to dialogue state tracking rely on pre-defined ontologies consisting of a set of all possible slot types and values. Though such approaches exhibit promising performance on single-domain benchmarks, they suffer from computational complexity that increases proportionally to the number of pre-defined slots that need tracking. This issue becomes more severe when it comes to multi-domain dialogues which include larger numbers of slots. In this paper, we investigate how to approach DST using a generation framework without the pre-defined ontology list. Given each turn of user utterance and system response, we directly generate a sequence of belief states by applying a hierarchical encoder-decoder structure. In this way, the computational complexity of our model will be a constant regardless of the number of pre-defined slots. Experiments on both the multi-domain and the single domain dialogue state tracking dataset show that our model not only scales easily with the increasing number of pre-defined domains and slots but also reaches the state-of-the-art performance.","2019-11","2025-09-10 13:17:23","2025-09-10 13:17:23","","1876–1885","","","","","","","","","","","Association for Computational Linguistics","Hong Kong, China","","","","","","","","","","","","","","Inui, Kentaro; Jiang, Jing; Ng, Vincent; Wan, Xiaojun","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CGM5KJBD","conferencePaper","2019","Henderson, Matthew; Vulić, Ivan; Casanueva, Iñigo; Budzianowski, Paweł; Gerz, Daniela; Coope, Sam; Spithourakis, Georgios; Wen, Tsung-Hsien; Mrkšić, Nikola; Su, Pei-Hao","PolyResponse: A Rank-based Approach to Task-Oriented Dialogue with Application in Restaurant Search and Booking","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP): System Demonstrations","","","10.18653/v1/D19-3031","https://aclanthology.org/D19-3031/","We present PolyResponse, a conversational search engine that supports task-oriented dialogue. It is a retrieval-based approach that bypasses the complex multi-component design of traditional task-oriented dialogue systems and the use of explicit semantics in the form of task-specific ontologies. The PolyResponse engine is trained on hundreds of millions of examples extracted from real conversations: it learns what responses are appropriate in different conversational contexts. It then ranks a large index of text and visual responses according to their similarity to the given context, and narrows down the list of relevant entities during the multi-turn conversation. We introduce a restaurant search and booking system powered by the PolyResponse engine, currently available in 8 different languages.","2019-11","2025-09-10 13:17:23","2025-09-10 13:17:23","","181–186","","","","","","","","","","","Association for Computational Linguistics","Hong Kong, China","","","","","","","","","","","","","","Padó, Sebastian; Huang, Ruihong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8LIWLFKU","conferencePaper","2019","Khalife, Sammy; Vazirgiannis, Michalis","Scalable graph-based method for individual named entity identification","Proceedings of the Thirteenth Workshop on Graph-Based Methods for Natural Language Processing (TextGraphs-13)","","","10.18653/v1/D19-5303","https://aclanthology.org/D19-5303/","In this paper, we consider the named entity linking (NEL) problem. We assume a set of queries, named entities, that have to be identified within a knowledge base. This knowledge base is represented by a text database paired with a semantic graph, endowed with a classification of entities (ontology). We present state-of-the-art methods in NEL, and propose a new method for individual identification requiring few annotated data samples. We demonstrate its scalability and performance over standard datasets, for several ontology configurations. Our approach is well-motivated for integration in real systems. Indeed, recent deep learning methods, despite their capacity to improve experimental precision, require lots of parameter tuning along with large volume of annotated data.","2019-11","2025-09-10 13:17:23","2025-09-10 13:17:23","","17–25","","","","","","","","","","","Association for Computational Linguistics","Hong Kong","","","","","","","","","","","","","","Ustalov, Dmitry; Somasundaran, Swapna; Jansen, Peter; Glavaš, Goran; Riedl, Martin; Surdeanu, Mihai; Vazirgiannis, Michalis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EJ63AGWK","conferencePaper","2019","Bossy, Robert; Deléger, Louise; Chaix, Estelle; Ba, Mouhamadou; Nédellec, Claire","Bacteria Biotope at BioNLP Open Shared Tasks 2019","Proceedings of the 5th Workshop on BioNLP Open Shared Tasks","","","10.18653/v1/D19-5719","https://aclanthology.org/D19-5719/","This paper presents the fourth edition of the Bacteria Biotope task at BioNLP Open Shared Tasks 2019. The task focuses on the extraction of the locations and phenotypes of microorganisms from PubMed abstracts and full-text excerpts, and the characterization of these entities with respect to reference knowledge sources (NCBI taxonomy, OntoBiotope ontology). The task is motivated by the importance of the knowledge on biodiversity for fundamental research and applications in microbiology. The paper describes the different proposed subtasks, the corpus characteristics, and the challenge organization. We also provide an analysis of the results obtained by participants, and inspect the evolution of the results since the last edition in 2016.","2019-11","2025-09-10 13:17:23","2025-09-10 13:17:23","","121–131","","","","","","","","","","","Association for Computational Linguistics","Hong Kong, China","","","","","","","","","","","","","","Jin-Dong, Kim; Claire, Nédellec; Robert, Bossy; Louise, Deléger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UVYNIQ7K","conferencePaper","2019","Baumgartner, William; Bada, Michael; Pyysalo, Sampo; Ciosici, Manuel R.; Hailu, Negacy; Pielke-Lombardo, Harrison; Regan, Michael; Hunter, Lawrence","CRAFT Shared Tasks 2019 Overview — Integrated Structure, Semantics, and Coreference","Proceedings of the 5th Workshop on BioNLP Open Shared Tasks","","","10.18653/v1/D19-5725","https://aclanthology.org/D19-5725/","As part of the BioNLP Open Shared Tasks 2019, the CRAFT Shared Tasks 2019 provides a platform to gauge the state of the art for three fundamental language processing tasks — dependency parse construction, coreference resolution, and ontology concept identification — over full-text biomedical articles. The structural annotation task requires the automatic generation of dependency parses for each sentence of an article given only the article text. The coreference resolution task focuses on linking coreferring base noun phrase mentions into chains using the symmetrical and transitive identity relation. The ontology concept annotation task involves the identification of concept mentions within text using the classes of ten distinct ontologies in the biomedical domain, both unmodified and augmented with extension classes. This paper provides an overview of each task, including descriptions of the data provided to participants and the evaluation metrics used, and discusses participant results relative to baseline performances for each of the three tasks.","2019-11","2025-09-10 13:17:23","2025-09-10 13:17:23","","174–184","","","","","","","","","","","Association for Computational Linguistics","Hong Kong, China","","","","","","","","","","","","","","Jin-Dong, Kim; Claire, Nédellec; Robert, Bossy; Louise, Deléger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HDGZHME4","conferencePaper","2019","Nooralahzadeh, Farhad; Lønning, Jan Tore; Øvrelid, Lilja","Reinforcement-based denoising of distantly supervised NER with partial annotation","Proceedings of the 2nd Workshop on Deep Learning Approaches for Low-Resource NLP (DeepLo 2019)","","","10.18653/v1/D19-6125","https://aclanthology.org/D19-6125/","Existing named entity recognition (NER) systems rely on large amounts of human-labeled data for supervision. However, obtaining large-scale annotated data is challenging particularly in specific domains like health-care, e-commerce and so on. Given the availability of domain specific knowledge resources, (e.g., ontologies, dictionaries), distant supervision is a solution to generate automatically labeled training data to reduce human effort. The outcome of distant supervision for NER, however, is often noisy. False positive and false negative instances are the main issues that reduce performance on this kind of auto-generated data. In this paper, we explore distant supervision in a supervised setup. We adopt a technique of partial annotation to address false negative cases and implement a reinforcement learning strategy with a neural network policy to identify false positive instances. Our results establish a new state-of-the-art on four benchmark datasets taken from different domains and different languages. We then go on to show that our model reduces the amount of manually annotated data required to perform NER in a new domain.","2019-11","2025-09-10 13:17:23","2025-09-10 13:17:23","","225–233","","","","","","","","","","","Association for Computational Linguistics","Hong Kong, China","","","","","","","","","","","","","","Cherry, Colin; Durrett, Greg; Foster, George; Haffari, Reza; Khadivi, Shahram; Peng, Nanyun; Ren, Xiang; Swayamdipta, Swabha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G2UV5C93","conferencePaper","2019","Falis, Matus; Pajak, Maciej; Lisowska, Aneta; Schrempf, Patrick; Deckers, Lucas; Mikhael, Shadia; Tsaftaris, Sotirios; O'Neil, Alison","Ontological attention ensembles for capturing semantic concepts in ICD code prediction from clinical text","Proceedings of the Tenth International Workshop on Health Text Mining and Information Analysis (LOUHI 2019)","","","10.18653/v1/D19-6220","https://aclanthology.org/D19-6220/","We present a semantically interpretable system for automated ICD coding of clinical text documents. Our contribution is an ontological attention mechanism which matches the structure of the ICD ontology, in which shared attention vectors are learned at each level of the hierarchy, and combined into label-dependent ensembles. Analysis of the attention heads shows that shared concepts are learned by the lowest common denominator node. This allows child nodes to focus on the differentiating concepts, leading to efficient learning and memory usage. Visualisation of the multi-level attention on the original text allows explanation of the code predictions according to the semantics of the ICD ontology. On the MIMIC-III dataset we achieve a 2.7% absolute (11% relative) improvement from 0.218 to 0.245 macro-F1 score compared to the previous state of the art across 3,912 codes. Finally, we analyse the labelling inconsistencies arising from different coding practices which limit performance on this task.","2019-11","2025-09-10 13:17:23","2025-09-10 13:17:23","","168–177","","","","","","","","","","","Association for Computational Linguistics","Hong Kong","","","","","","","","","","","","","","Holderness, Eben; Jimeno Yepes, Antonio; Lavelli, Alberto; Minard, Anne-Lyse; Pustejovsky, James; Rinaldi, Fabio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QUIEVA8A","conferencePaper","2012","Sadoun, Driss","Peuplement d'une ontologie modélisant le fonctionnement d'un environnement intelligent guidée par l'extraction d'instances de relations (Population of an Ontology Modeling the Behavior of an Intelligent Environment Guided by Instance Relation Extractions) [in French]","Proceedings of the Joint Conference JEP-TALN-RECITAL 2012, volume 3: RECITAL","","","","https://aclanthology.org/F12-3022/","","2012-06","2025-09-10 13:17:23","2025-09-10 13:17:23","","281–294","","","","","","","","","","","ATALA/AFCP","Grenoble, France","","","","","","","","","","","","","","Molina Mejia, Jorge Mauricio; Schwab, Didier; Sérasset, Gilles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KX4MVHEN","conferencePaper","2005","Zheng, Dequan; Zhao, Tiejun; Li, Sheng; Yu, Hao","A Hybrid Chinese Language Model based on a Combination of Ontology with Statistical Method","Companion Volume to the Proceedings of Conference including Posters/Demos and tutorial abstracts","","","","https://aclanthology.org/I05-2003/","","2005","2025-09-10 13:17:23","2025-09-10 13:17:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HQ7ZZX9R","conferencePaper","2011","Haralambous, Yannis; Klyuev, Vitaly","A Semantic Relatedness Measure Based on Combined Encyclopedic, Ontological and Collocational Knowledge","Proceedings of 5th International Joint Conference on Natural Language Processing","","","","https://aclanthology.org/I11-1161/","","2011-11","2025-09-10 13:17:23","2025-09-10 13:17:23","","1397–1402","","","","","","","","","","","Asian Federation of Natural Language Processing","Chiang Mai, Thailand","","","","","","","","","","","","","","Wang, Haifeng; Yarowsky, David","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RLRWKRWS","conferencePaper","2019","Mahgoub, Ashraf; Shahin, Youssef; Mansour, Riham; Bagchi, Saurabh","SimVecs: Similarity-Based Vectors for Utterance Representation in Conversational AI Systems","Proceedings of the 23rd Conference on Computational Natural Language Learning (CoNLL)","","","10.18653/v1/K19-1066","https://aclanthology.org/K19-1066/","Conversational AI systems are gaining a lot of attention recently in both industrial and scientific domains, providing a natural way of interaction between customers and adaptive intelligent systems. A key requirement in these systems is the ability to understand the user's intent and provide adequate responses to them. One of the greatest challenges of language understanding (LU) services is efficient utterance (sentence) representation in vector space, which is an essential step for most ML tasks. In this paper, we propose a novel approach for generating vector space representations of utterances using pair-wise similarity metrics. The proposed approach uses only a few corpora to tune the weights of the similarity metric without relying on external general purpose ontologies. Our experiments confirm that the generated vectors can improve the performance of LU services in unsupervised, semi-supervised and supervised learning tasks.","2019-11","2025-09-10 13:17:23","2025-09-10 13:17:23","","708–717","","","","","","","","","","","Association for Computational Linguistics","Hong Kong, China","","","","","","","","","","","","","","Bansal, Mohit; Villavicencio, Aline","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC4P4ET","conferencePaper","2006","Kiyota, Yoji; Nakagawa, Hiroshi","A Domain Ontology Production Tool Kit Based on Automatically Constructed Case Frames","Proceedings of the Fifth International Conference on Language Resources and Evaluation (LREC'06)","","","","https://aclanthology.org/L06-1135/","This paper proposes a tool kit to produce a domain ontology for text mining, based on case frames automatically constructed from a raw corpus of a specific domain. Since case frames are strongly related to implicit facts hidden in large domain-specific corpora, we can say that case frames are a promising device for text mining. The aim of the tool kit is to enable automatic analysis of event reports, from which implicit factors of the events are to be extracted. The tool kit enables us to produce a domain ontology by iterating associative retrieval of case frames and manual refinement. In this study, the tool kit is applied to the Japan Airlines pilot report collection, and a domain ontology of contributing factors in the civil aviation domain is experimentally produced. A lot of interesting examples are found in the ontology. In addition, a brief examination of the production process shows the efficiency of the tool kit.","2006-05","2025-09-10 13:17:23","2025-09-10 13:17:23","","","","","","","","","","","","","European Language Resources Association (ELRA)","Genoa, Italy","","","","","","","","","","","","","","Calzolari, Nicoletta; Choukri, Khalid; Gangemi, Aldo; Maegaard, Bente; Mariani, Joseph; Odijk, Jan; Tapias, Daniel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EHXXI7EZ","conferencePaper","2006","Declerck, Thierry; Vela, Mihaela","Generic NLP Tools for Supporting Shallow Ontology Building","Proceedings of the Fifth International Conference on Language Resources and Evaluation (LREC'06)","","","","https://aclanthology.org/L06-1216/","In this paper we present on-going investigations on how complex syntactic annotation, combined with linguistic semantics, can possibly help in supporting the semi-automatic building of (shallow) ontologies from text by proposing an automated extraction of (possibly underspecified) semantic relations from linguistically annotated text.","2006-05","2025-09-10 13:17:23","2025-09-10 13:17:23","","","","","","","","","","","","","European Language Resources Association (ELRA)","Genoa, Italy","","","","","","","","","","","","","","Calzolari, Nicoletta; Choukri, Khalid; Gangemi, Aldo; Maegaard, Bente; Mariani, Joseph; Odijk, Jan; Tapias, Daniel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E38HSNDI","conferencePaper","2006","Tablan, Valentin; Polajnar, Tamara; Cunningham, Hamish; Bontcheva, Kalina","User-friendly ontology authoring using a controlled language","Proceedings of the Fifth International Conference on Language Resources and Evaluation (LREC'06)","","","","https://aclanthology.org/L06-1324/","In recent years, following the rapid development in the Semantic Web and Knowledge Management research, ontologies have become more in demand in Natural Language Processing. An increasing number of systems use ontologies either internally, for modelling the domain of the application, or as data structures that hold the output resulting from the work of the system, in the form of knowledge bases. While there are many ontology editing tools aimed at expert users, there are very few which are accessible to users wishing to create simple structures without delving into the intricacies of knowledge representation languages. The approach described in this paper allows users to create and edit ontologies simply by using a restricted version of the English language. The controlled language described within is based on an open vocabulary and a restricted set of grammatical constructs. Sentences written in this language unambiguously map into a number of knowledge representation formats including OWL and RDF-S to allow round-trip ontology management.","2006-05","2025-09-10 13:17:23","2025-09-10 13:17:23","","","","","","","","","","","","","European Language Resources Association (ELRA)","Genoa, Italy","","","","","","","","","","","","","","Calzolari, Nicoletta; Choukri, Khalid; Gangemi, Aldo; Maegaard, Bente; Mariani, Joseph; Odijk, Jan; Tapias, Daniel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7ESBDE25","conferencePaper","2008","Suktarachan, Mukda; Thamvijit, Dussadee; Noikongka, Daoyos; Yongyuth, Panita; Mahasarakham, Puwarat Pavaputanont Na; Kawtrakul, Asanee; Kawtrakul, Asanee; Sini, Margherita","Workbench with Authoring Tools for Collaborative Multi-lingual Ontological Knowledge Construction and Maintenance","Proceedings of the Sixth International Conference on Language Resources and Evaluation (LREC'08)","","","","https://aclanthology.org/L08-1271/","An ontological knowledge management system requires dynamic and encapsulating operation in order to share knowledge among communities. The key to success of knowledge sharing in the field of agriculture is using and sharing agreed terminologies such as ontological knowledge especially in multiple languages. This paper proposes a workbench with three authoring tools for collaborative multilingual ontological knowledge construction and maintenance, in order to add value and support communities in the field of food and agriculture. The framework consists of the multilingual ontological knowledge construction and maintenance workbench platform, which composes of ontological knowledge management and user management, and three ontological knowledge authoring tools. The authoring tools used are two ontology extraction tools, ATOM and KULEX, and one ontology integration tool.","2008-05","2025-09-10 13:17:23","2025-09-10 13:17:23","","","","","","","","","","","","","European Language Resources Association (ELRA)","Marrakech, Morocco","","","","","","","","","","","","","","Calzolari, Nicoletta; Choukri, Khalid; Maegaard, Bente; Mariani, Joseph; Odijk, Jan; Piperidis, Stelios; Tapias, Daniel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PDWEQQXK","conferencePaper","2008","Davis, Brian; Handschuh, Siegfried; Troussov, Alexander; Judge, John; Sogrin, Mikhail","Linguistically Light Lexical Extensions for Ontologies","Proceedings of the Sixth International Conference on Language Resources and Evaluation (LREC'08)","","","","https://aclanthology.org/L08-1558/","The identification of class instances within unstructured text for either the purposes of Ontology population or semantic annotation are usually limited to term mentions of Proper Noun and Personal Noun or fixed Key Phrases within Text Analytics or Ontology based Information Extraction(OBIE) applications. These systems do not generalize to cope with compound nominal classes of multi word expressions. Computational Linguistics approaches involving deep analysis tend to suffer from idiomaticity and overgeneration problems while the shallower words with spaces approach frequently employed in Information Extraction(IE) and Industrial Text Analytics systems lacks flexibility and is prone to lexical proliferation. We outline a representation for encoding light linguistic features of Compound Nominal term mentions of Concepts within an Ontology as well as a lightweight semantic annotator which complies the above linguistic information into efficient Dictionary formats to drive large scale identification and semantic annotation of the aforementioned concepts.","2008-05","2025-09-10 13:17:23","2025-09-10 13:17:23","","","","","","","","","","","","","European Language Resources Association (ELRA)","Marrakech, Morocco","","","","","","","","","","","","","","Calzolari, Nicoletta; Choukri, Khalid; Maegaard, Bente; Mariani, Joseph; Odijk, Jan; Piperidis, Stelios; Tapias, Daniel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N323TEC2","conferencePaper","2010","Monachesi, Paola; Markus, Thomas","Socially Driven Ontology Enrichment for eLearning","Proceedings of the Seventh International Conference on Language Resources and Evaluation (LREC'10)","","","","https://aclanthology.org/L10-1570/","One of the objectives of the Language Technologies for Life-Long Learning (LTfLL) project, is to develop a knowledge sharing system that connects learners to resources and learners to other learners. To this end, we complement the formal knowledge represented by existing domain ontologies with the informal knowledge emerging from social tagging. More specifically, we crawl data from social media applications such as Delicious, Slideshare and YouTube. Similarity measures are employed to select possible lexicalizations of concepts that are related to the ones present in the given ontology and which are assumed to be socially relevant with respect to the input lexicalisation. In order to identify the appropriate relationships which exist between the extracted related terms and the existing domain ontology, we employ several heuristics that rely on the use of a large background knowledge base, such as DBpedia. An evaluation of the resulting ontology has been carried out. The methodology proposed allows for an appropriate enrichment process and produces a complementary vocabulary to that of a domain expert.","2010-05","2025-09-10 13:17:23","2025-09-10 13:17:23","","","","","","","","","","","","","European Language Resources Association (ELRA)","Valletta, Malta","","","","","","","","","","","","","","Calzolari, Nicoletta; Choukri, Khalid; Maegaard, Bente; Mariani, Joseph; Odijk, Jan; Piperidis, Stelios; Rosner, Mike; Tapias, Daniel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EN62UI6D","conferencePaper","2015","Jauhar, Sujay Kumar; Dyer, Chris; Hovy, Eduard","Ontologically Grounded Multi-sense Representation Learning for Semantic Vector Space Models","Proceedings of the 2015 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","","","10.3115/v1/N15-1070","https://aclanthology.org/N15-1070/","","2015-05","2025-09-10 13:17:23","2025-09-10 13:17:23","","683–693","","","","","","","","","","","Association for Computational Linguistics","Denver, Colorado","","","","","","","","","","","","","","Mihalcea, Rada; Chai, Joyce; Sarkar, Anoop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PD6M4KG4","conferencePaper","2018","Kolyvakis, Prodromos; Kalousis, Alexandros; Kiritsis, Dimitris","DeepAlignment: Unsupervised Ontology Matching with Refined Word Vectors","Proceedings of the 2018 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long Papers)","","","10.18653/v1/N18-1072","https://aclanthology.org/N18-1072/","Ontologies compartmentalize types and relations in a target domain and provide the semantic backbone needed for a plethora of practical applications. Very often different ontologies are developed independently for the same domain. Such “parallel” ontologies raise the need for a process that will establish alignments between their entities in order to unify and extend the existing knowledge. In this work, we present a novel entity alignment method which we dub DeepAlignment. DeepAlignment refines pre-trained word vectors aiming at deriving ontological entity descriptions which are tailored to the ontology matching task. The absence of explicit information relevant to the ontology matching task during the refinement process makes DeepAlignment completely unsupervised. We empirically evaluate our method using standard ontology matching benchmarks. We present significant performance improvements over the current state-of-the-art, demonstrating the advantages that representation learning techniques bring to ontology matching.","2018-06","2025-09-10 13:17:23","2025-09-10 13:17:23","","787–798","","","","","","","","","","","Association for Computational Linguistics","New Orleans, Louisiana","","","","","","","","","","","","","","Walker, Marilyn; Ji, Heng; Stent, Amanda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XHY8QXDB","conferencePaper","2018","Kollar, Thomas; Berry, Danielle; Stuart, Lauren; Owczarzak, Karolina; Chung, Tagyoung; Mathias, Lambert; Kayser, Michael; Snow, Bradford; Matsoukas, Spyros","The Alexa Meaning Representation Language","Proceedings of the 2018 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 3 (Industry Papers)","","","10.18653/v1/N18-3022","https://aclanthology.org/N18-3022/","This paper introduces a meaning representation for spoken language understanding. The Alexa meaning representation language (AMRL), unlike previous approaches, which factor spoken utterances into domains, provides a common representation for how people communicate in spoken language. AMRL is a rooted graph, links to a large-scale ontology, supports cross-domain queries, fine-grained types, complex utterances and composition. A spoken language dataset has been collected for Alexa, which contains \ensuremath\sim20k examples across eight domains. A version of this meaning representation was released to developers at a trade show in 2016.","2018-06","2025-09-10 13:17:23","2025-09-10 13:17:23","","177–184","","","","","","","","","","","Association for Computational Linguistics","New Orleans - Louisiana","","","","","","","","","","","","","","Bangalore, Srinivas; Chu-Carroll, Jennifer; Li, Yunyao","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TZBXEDHA","conferencePaper","2019","Li, Diya; Huang, Lifu; Ji, Heng; Han, Jiawei","Biomedical Event Extraction based on Knowledge-driven Tree-LSTM","Proceedings of the 2019 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long and Short Papers)","","","10.18653/v1/N19-1145","https://aclanthology.org/N19-1145/","Event extraction for the biomedical domain is more challenging than that in the general news domain since it requires broader acquisition of domain-specific knowledge and deeper understanding of complex contexts. To better encode contextual information and external background knowledge, we propose a novel knowledge base (KB)-driven tree-structured long short-term memory networks (Tree-LSTM) framework, incorporating two new types of features: (1) dependency structures to capture wide contexts; (2) entity properties (types and category descriptions) from external ontologies via entity linking. We evaluate our approach on the BioNLP shared task with Genia dataset and achieve a new state-of-the-art result. In addition, both quantitative and qualitative studies demonstrate the advancement of the Tree-LSTM and the external knowledge representation for biomedical event extraction.","2019-06","2025-09-10 13:17:23","2025-09-10 13:17:23","","1421–1430","","","","","","","","","","","Association for Computational Linguistics","Minneapolis, Minnesota","","","","","","","","","","","","","","Burstein, Jill; Doran, Christy; Solorio, Thamar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2Y57SRKB","conferencePaper","2019","Prokhorov, Victor; Pilehvar, Mohammad Taher; Collier, Nigel","Generating Knowledge Graph Paths from Textual Definitions using Sequence-to-Sequence Models","Proceedings of the 2019 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long and Short Papers)","","","10.18653/v1/N19-1196","https://aclanthology.org/N19-1196/","We present a novel method for mapping unrestricted text to knowledge graph entities by framing the task as a sequence-to-sequence problem. Specifically, given the encoded state of an input text, our decoder directly predicts paths in the knowledge graph, starting from the root and ending at the the target node following hypernym-hyponym relationships. In this way, and in contrast to other text-to-entity mapping systems, our model outputs hierarchically structured predictions that are fully interpretable in the context of the underlying ontology, in an end-to-end manner. We present a proof-of-concept experiment with encouraging results, comparable to those of state-of-the-art systems.","2019-06","2025-09-10 13:17:23","2025-09-10 13:17:23","","1968–1976","","","","","","","","","","","Association for Computational Linguistics","Minneapolis, Minnesota","","","","","","","","","","","","","","Burstein, Jill; Doran, Christy; Solorio, Thamar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SXBNQLUK","conferencePaper","2019","Lockard, Colin; Shiralkar, Prashant; Dong, Xin Luna","OpenCeres: When Open Information Extraction Meets the Semi-Structured Web","Proceedings of the 2019 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long and Short Papers)","","","10.18653/v1/N19-1309","https://aclanthology.org/N19-1309/","Open Information Extraction (OpenIE), the problem of harvesting triples from natural language text whose predicate relations are not aligned to any pre-defined ontology, has been a popular subject of research for the last decade. However, this research has largely ignored the vast quantity of facts available in semi-structured webpages. In this paper, we define the problem of OpenIE from semi-structured websites to extract such facts, and present an approach for solving it. We also introduce a labeled evaluation dataset to motivate research in this area. Given a semi-structured website and a set of seed facts for some relations existing on its pages, we employ a semi-supervised label propagation technique to automatically create training data for the relations present on the site. We then use this training data to learn a classifier for relation extraction. Experimental results of this method on our new benchmark dataset obtained a precision of over 70%. A larger scale extraction experiment on 31 websites in the movie vertical resulted in the extraction of over 2 million triples.","2019-06","2025-09-10 13:17:23","2025-09-10 13:17:23","","3047–3056","","","","","","","","","","","Association for Computational Linguistics","Minneapolis, Minnesota","","","","","","","","","","","","","","Burstein, Jill; Doran, Christy; Solorio, Thamar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
