"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5S32EI6V","conferencePaper","2024","Prieur, Maxime; Du Mouza, Cédric; Gadek, Guillaume; Grilheres, Bruno","Shadowfax: Harnessing Textual Knowledge Base Population","Proceedings of the 47th International ACM SIGIR Conference on Research and Development in Information Retrieval","979-8-4007-0431-4","","10.1145/3626772.3657666","https://doi.org/10.1145/3626772.3657666","Knowledge base population (KBP) from texts involves the extraction and organization of information from unstructured textual data to enhance or create a structured knowledge base. This process is crucial for various applications, such as natural language understanding, question-answering systems, and knowledge-driven decision-making. However the difficulty lies in the complexity of natural language, which is nuanced, ambiguous, and context-dependent. Extracting accurate and reliable information requires overcoming challenges such as entity disambiguation and relation extraction which are time-consuming tasks for users.Shadowfax is an interactive platform designed to support users by streamlining the process of knowledge base population (KPB) from text documents. Unlike other existing tools, it relies on a unified machine learning model to extract relevant information from unstructured text, enabling operational agents to gain a quick overview. The proposed system supports a variety of natural language processing (NLP) tasks using a single architecture, while presenting information in the most comprehensive way possible to the end user.","2024","2025-09-10 14:12:24","2025-09-10 14:12:24","","2796–2800","","","","","","","SIGIR '24","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Washington DC, USA","","","","data mining; information extraction; deep-learning; end-to-end; knowledge base population; user in the loop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SDA5238L","conferencePaper","2020","García, Roberto; Gil, Rosa","Social Media Copyright Management using Semantic Web and Blockchain","Proceedings of the 21st International Conference on Information Integration and Web-Based Applications &amp; Services","978-1-4503-7179-7","","10.1145/3366030.3366128","https://doi.org/10.1145/3366030.3366128","Solutions based on distributed ledgers require sophisticated tools for data modelling and integration that can be overcome using semantic and Linked Data technologies. One example is copyright management, where we attempt to adapt the Copyright Ontology so it can be used to build applications that benefit from both worlds, rich information modelling and reasoning together with immutable and accountable information storage that provides trust and confidence on the modelled rights statements. This approach has been applied in the context of an application for the management of social media re-use for journalistic purposes.","2020","2025-09-10 14:12:24","2025-09-10 14:12:24","","339–343","","","","","","","iiWAS2019","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Munich, Germany","","","","Ontology; Semantic Web; Blockchain; Linked Data; Ethereum; Copyright; Distributed Ledger; Rights Expression Language","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y2LLNNB7","conferencePaper","2020","Wu, Nankai; Cao, Qingsong; Li, Huanzhe; Hou, Xingquan; Lo, Infat; Kong, Jiangping","Correlation between Pathological Voice Onset and Voice Quality Based on Vocal Attack Time(VAT) and Multidimensional Voice Parameters","Proceedings of the 1st International Symposium on Artificial Intelligence in Medical Sciences","978-1-4503-8860-3","","10.1145/3429889.3430079","https://doi.org/10.1145/3429889.3430079","Correlation between pathological Voice Onset and Voice Quality of Chinese patients based on Vocal Attack Time(VAT) and Multidimensional Voice Parameters is discussed in this paper. The test subjects were divided into three groups, one is normal voice group and the other two are pathologic voice groups, namely, vocal cord polyps and non vocal cord polyps. We recorded the EGG signal for the above subjects and extracted the Jitter, Shimmer, HNR and VAT parameters by the relevant software. The VAT and other voice parameters at /a:/, /i:/ and /u:/ vowels were then compared and analyzed in different groups. The results showed that there was no significant difference in the VAT between the three groups at /a:/, /i:/, and /u:/ vowels. In addition, the analysis of VAT changes in a patient with vocal cord polyps before and after surgery revealed that neither the overall difference in stops nor the difference in manner of aspiration or not was significant, indicating VAT is not a specific indicator of vocal cord polyps.","2020","2025-09-10 14:12:24","2025-09-10 14:12:24","","107–111","","","","","","","ISAIMS '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Beijing, China","","","","Electroglottography; Pathological Voice; Vocal Attack Time; Voice Onset; Voice Quality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H74GV42W","conferencePaper","2018","Wakil, Karzan; Jawawi, Dayang N. A.","A New Adaptive Model for Web Engineering Methods to Develop Modern Web Applications","Proceedings of the 2018 International Conference on Software Engineering and Information Management","978-1-4503-5438-7","","10.1145/3178461.3178468","https://doi.org/10.1145/3178461.3178468","With the evolution of modern web applications, several web engineering methods proposed to develop web applications. The modern web applications are; Rich Internet Application (RIA), Semantic Web Application (SWA), Ubiquitous Web Applications (UWA), and Intelligent Web Applications (IWA), with each of them having new features. The problem is that current web engineering methods cannot support new features of modern web applications. However, some of them extended for new concern of web applications but have limited, meaning these methods have a lack of adaptability to support features from modern web applications. In an attempt to solve this gap, we have defined a new adaptive model for the web engineering methods that can support the new features of modern web applications. This model very efficient in the process development and will be to increase the usability of the methods.","2018","2025-09-10 14:12:24","2025-09-10 14:12:24","","32–39","","","","","","","ICSIM '18","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Casablanca, Morocco","","","","Web Engineering; Adaptive Model; Web Applications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6GAYSJDP","journalArticle","2021","Ungureanu, George; Medeiros, José Edil Guimarães De; sundström, Timmy; Söderquist, Ingemar; Åhlander, Anders; Sander, Ingo","ForSyDe-Atom: Taming Complexity in Cyber Physical System Design with Layers","ACM Trans. Embed. Comput. Syst.","","1539-9087","10.1145/3424667","https://doi.org/10.1145/3424667","We present ForSyDe-Atom, a formal framework intended as an entry point for disciplined design of complex cyber-physical systems. This framework provides a set of rules for combining several domain-specific languages as structured, enclosing layers to orthogonalize the many aspects of system behavior, yet study their interaction in tandem. We define four layers: one for capturing timed interactions in heterogeneous systems, one for structured parallelism, one for modeling uncertainty, and one for describing component properties. This framework enables a systematic exploitation of design properties in a design flow by facilitating the stepwise projection of certain layers of interest, the isolated analysis and refinement on projections, and the seamless reconstruction of a system model by virtue of orthogonalization. We demonstrate the capabilities of this approach by providing a compact yet expressive model of an active electronically scanned array antenna and signal processing chain, simulate it, validate its conformity with the design specifications, refine it, synthesize a sub-system to VHDL and sequential code, and co-simulate the generated artifacts.","2021-01","2025-09-10 14:12:24","2025-09-10 14:12:24","","","","2","20","","","","","","","","","","","","","","","","","Place: New York, NY, USA Publisher: Association for Computing Machinery","","","","modeling; simulation; Cyber-physical systems; validation; design methodology; synthesis; models of computation; system design language","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FNZUKUJD","conferencePaper","2023","Colas, Anthony; Ma, Haodi; He, Xuanli; Bai, Yang; Wang, Daisy Zhe","Can Knowledge Graphs Simplify Text?","Proceedings of the 32nd ACM International Conference on Information and Knowledge Management","979-8-4007-0124-5","","10.1145/3583780.3615514","https://doi.org/10.1145/3583780.3615514","Knowledge Graph (KG)-to-Text Generation has seen recent improvements in generating fluent and informative sentences which describe a given KG. As KGs are widespread across multiple domains and contain important entity-relation information, and as text simplification aims to reduce the complexity of a text while preserving the meaning of the original text, we propose KGSimple, a novel approach to unsupervised text simplification which infuses KG-established techniques in order to construct a simplified KG path and generate a concise text which preserves the original input's meaning. Through an iterative and sampling KG-first approach, our model is capable of simplifying text when starting from a KG by learning to keep important information while harnessing KG-to-text generation to output fluent and descriptive sentences. We evaluate various settings of the KGSimple model on currently-available KG-to-text datasets, demonstrating its effectiveness compared to unsupervised text simplification models which start with a given complex text. Our code is available on GitHub.","2023","2025-09-10 14:12:24","2025-09-10 14:12:24","","379–389","","","","","","","CIKM '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Birmingham, United Kingdom","","","","knowledge graph; natural language generation; data-to-text; simulated annealing; KG-to-text; text simplification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEH6MRTD","book","2024","","Information Retrieval: Advanced Topics and Techniques","","979-8-4007-1050-6","","","","In the last decade, deep learning and word embeddings have made significant impacts on information retrieval (IR) by adding techniques based in neural networks and language models. At the same time, certain search modalities such as neural IR and conversational search have become more popular. This book, written by international academic and industry experts, brings the field up to date with detailed discussions of these new approaches and techniques. The book is organized in three sections: Foundations, Adaptations and Concerns, and Verticals.Under Foundations, we address topics that form the basic structure of any modern IR system, including recommender systems. These new techniques are developed to augment indexing, retrieval, and ranking. Neural IR, recommender systems, evaluation, query-driven functionality, and knowledge graphs are covered in this section.IR systems need to adapt to specific user characteristics and preferences, and techniques that were considered too niche a few years ago are now a matter of system design consideration. The Adaptations and Concerns section covers the following topics: conversational search, cross-language retrieval, temporal extraction and retrieval, bias in retrieval systems, and privacy in search.While web search engines are the most popular information access point, there are cases where specific verticals provide a better experience in terms of content and relevance. The Verticals section describes eCommerce, professional search, personal collections, music retrieval, and biomedicine as examples.","2024","2025-09-10 14:12:24","2025-09-10 14:12:24","","","","","60","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","Alonso, Omar; Baeza-Yates, Ricardo","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5EGDPB3M","conferencePaper","2024","Mildner, Thomas; Cooney, Orla; Meck, Anna-Maria; Bartl, Marion; Savino, Gian-Luca; Doyle, Philip R; Garaialde, Diego; Clark, Leigh; Sloan, John; Wenig, Nina; Malaka, Rainer; Niess, Jasmin","Listening to the Voices: Describing Ethical Caveats of Conversational User Interfaces According to Experts and Frequent Users","Proceedings of the 2024 CHI Conference on Human Factors in Computing Systems","979-8-4007-0330-0","","10.1145/3613904.3642542","https://doi.org/10.1145/3613904.3642542","Advances in natural language processing and understanding have led to a rapid growth in the popularity of conversational user interfaces (CUIs). While CUIs introduce novel benefits, they also yield risks that may exploit people’s trust. Although research looking at unethical design deployed through graphical user interfaces (GUIs) established a thorough understanding of so-called dark patterns, there is a need to continue this discourse within the CUI community to understand potentially problematic interactions. Addressing this gap, we interviewed 27 participants from three cohorts: researchers, practitioners, and frequent users of CUIs. Applying thematic analysis, we construct five themes reflecting each cohort’s insights about ethical design challenges and introduce the CUI Expectation Cycle, bridging system capabilities and user expectations while considering each theme’s ethical caveats. This research aims to inform future development of CUIs to consider ethical constraints while adopting a human-centred approach.","2024","2025-09-10 14:12:24","2025-09-10 14:12:24","","","","","","","","","CHI '24","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Honolulu, HI, USA","","","","dark patterns; deceptive design patterns; conversational agents; conversational user interfaces; chatbots; CUI; ethical design; thematic analysis; voice agents","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2RD3H77Z","journalArticle","2025","de Roode, Gerard; Everts, Maarten","SoK: Unifying Definitions of Privacy and Anonymity in Cryptocurrencies &amp; DLTs","Distrib. Ledger Technol.","","","10.1145/3736656","https://doi.org/10.1145/3736656","As interest in the practical use of cryptocurrencies continues to grow, so does the focus on the (perceived) privacy and anonymity of users within this domain. Despite this attention, there is a notable absence of standardized definitions for these terms. This paper aims to address this gap by exploring the various interpretations of privacy, anonymity, and related concepts in the context of cryptocurrencies. Drawing from a thorough review of existing literature, we propose practical definitions for both privacy and anonymity. Utilizing these definitions, we introduce an ontology designed to streamline future research, identify knowledge gaps, and facilitate clearer communication in the field.","2025-07","2025-09-10 14:12:24","2025-09-10 14:12:24","","","","","","","","","","","","","","","","","","","","","","Place: New York, NY, USA Publisher: Association for Computing Machinery","","","","ontology; privacy; anonymity; cryptocurrency","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HKIYNBG3","journalArticle","2025","Cong, Tianji; Nargesian, Fatemeh; Xing, Junjie; Jagadish, H. V.","OpenForge: Probabilistic Metadata Integration","Proc. VLDB Endow.","","2150-8097","10.14778/3746405.3746417","https://doi.org/10.14778/3746405.3746417","Modern data stores increasingly rely on metadata to enable diverse activities such as data cataloging and search. However, metadata curation remains a labor-intensive task, and the broader challenge of metadata maintenance—ensuring its consistency and usefulness—has been largely overlooked. In this work, we tackle the problem of resolving relationships among metadata concepts from disparate sources. Inferring these relationships are critical for creating clean and consistent metadata repositories, and a central challenge for metadata integration.We propose OpenForge, a two-stage prior-posterior framework for metadata integration. In the first stage, OpenForge exploits multiple methods including fine-tuned large language models to obtain prior beliefs about concept relationships. In the second stage, OpenForge refines these predictions using the Markov Random Field, a probabilistic graphical model. We formalize metadata integration as an optimization problem, where the objective is to identify the relationship assignments that maximize the joint probability of assignments. The MRF formulation allows OpenForge to capture prior beliefs while encoding critical relationship properties, such as transitivity, in probabilistic inference. Experiments on four datasets show the effectiveness and efficiency of OpenForge. In a use case of matching two metadata vocabularies, OpenForge outperforms GPT-4, the second-best method, by 25 F1 points.","2025-09","2025-09-10 14:12:24","2025-09-10 14:12:24","","2914–2927","","9","18","","","","","","","","","","","","","","","","","Publisher: VLDB Endowment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KNWH9HN5","journalArticle","2025","Meshi, Avital; Wright, Adam","in(A)n(I)mate - AI-Mediated Conversations with Inanimate Objects","Proc. ACM Comput. Graph. Interact. Tech.","","","10.1145/3736787","https://doi.org/10.1145/3736787","in(A)n(I)mate is an interactive AI-driven system that invites participants to speak with objects. The piece showcases an innovative use of GPT’s multimodal feature, through its ability to recognize objects in an image and generate responses in its style. Participants place an object of their choice in front of a black box and engage in conversation with it by pressing buttons, often unaware that GPT is generating the responses. in(A)n(I)mate provokes a discussion about human relationships with inanimate matter, and considers the role of non-human agents in mediating and animating objects.","2025-07","2025-09-10 14:12:24","2025-09-10 14:12:24","","","","3","8","","","","","","","","","","","","","","","","","Place: New York, NY, USA Publisher: Association for Computing Machinery","","","","LLM; GPT; Artificial Intelligence; Creative AI; Interactive art; New Media Art","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VGTIRK5R","journalArticle","2021","Hogan, Aidan; Blomqvist, Eva; Cochez, Michael; D’amato, Claudia; Melo, Gerard De; Gutierrez, Claudio; Kirrane, Sabrina; Gayo, José Emilio Labra; Navigli, Roberto; Neumaier, Sebastian; Ngomo, Axel-Cyrille Ngonga; Polleres, Axel; Rashid, Sabbir M.; Rula, Anisa; Schmelzeisen, Lukas; Sequeda, Juan; Staab, Steffen; Zimmermann, Antoine","Knowledge Graphs","ACM Comput. Surv.","","0360-0300","10.1145/3447772","https://doi.org/10.1145/3447772","In this article, we provide a comprehensive introduction to knowledge graphs, which have recently garnered significant attention from both industry and academia in scenarios that require exploiting diverse, dynamic, large-scale collections of data. After some opening remarks, we motivate and contrast various graph-based data models, as well as languages used to query and validate knowledge graphs. We explain how knowledge can be represented and extracted using a combination of deductive and inductive techniques. We conclude with high-level future research directions for knowledge graphs.","2021-07","2025-09-10 14:12:24","2025-09-10 14:12:24","","","","4","54","","","","","","","","","","","","","","","","","Place: New York, NY, USA Publisher: Association for Computing Machinery","","","","Knowledge graphs; ontologies; graph neural networks; graph databases; rule mining; embeddings; graph algorithms; graph query languages; shapes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U88FVLCK","conferencePaper","2018","Wisniewski, Dawid","Automatic Translation of Competency Questions into SPARQL-OWL Queries","Companion Proceedings of the The Web Conference 2018","978-1-4503-5640-4","","10.1145/3184558.3186575","https://doi.org/10.1145/3184558.3186575","The process of ontology authoring is inseparably connected with the quality assurance phase. One can verify the maturity and correctness of a given ontology by evaluating how many competency questions give correct answers. Competency questions are defined as a set of questions expressed in natural language that the finished ontology should be able to answer to correctly. Although this method can easily indicate what is the development status of an ontology, one has to translate competency questions from natural language into an ontology query language. This task is very hard and time consuming. To overcome this problem, my PhD thesis focuses on methods for automatically checking answerability of competency questions for a given ontology and proposing SPARQL-OWL query (OWL-aware SPARQL query) for each question where it is possible to create the query. Because the task of automatic translation from competency questions to SPARQL-OWL queries is a novel one, besides a method, we have proposed a new benchmark to evaluate such translation.","2018","2025-09-10 14:12:24","2025-09-10 14:12:24","","855–859","","","","","","","WWW '18","","","","International World Wide Web Conferences Steering Committee","Republic and Canton of Geneva, CHE","","","","","","","","event-place: Lyon, France","","","","ontology; SPARQL-OWL; word embedding; competency question","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EXS8FW8N","conferencePaper","2022","Lopez, Jake; Ross, Monique; Garcia, Atalie; Uribe-Gosselin, Carolina","What is a Computer Scientist? Unpacking the Ontological Beliefs of Black and Hispanic Female Computing Students","Proceedings of the 53rd ACM Technical Symposium on Computer Science Education - Volume 1","978-1-4503-9070-5","","10.1145/3478431.3499295","https://doi.org/10.1145/3478431.3499295","Underrepresentation of Black and Hispanic women in computer science is a long-standing problem that looks bleak at every level - undergraduate and graduate. This is prompting scholars to explore reasons for these low participation rates. One framework used to understand participation and persistence in STEM fields is identity. Prior work in computer science education suggest that identity is a strong indicator of persistence in these fields. However, it is hard to understand students' perception of identity without also understanding ontological beliefs with regards to a computer scientist. In this study, we explore the nature of a computer scientist. Guided by social identity theory, we designed a study that asked students to describe their definition or ontological belief of what constitutes a computer scientist in contrast to their ability to ascribe a computer science identity to self. Leveraging qualitative methods, we interviewedn = 24 women in computer science (Black and Hispanic, undergraduate and graduate students), in order to explore the role their ontological beliefs had on their computer science identity salience. The research questions guiding this work are: (1) How do Black and Hispanic women describe or define computer scientists? (2) What impact does this definition have on Black and Hispanic women's ability to claim a computing identity? Results suggest that the wide variation in definitions has a negative impact on computer science identity salience. The findings from this work suggest that computing should consider the impacts of the current messaging of what constitutes a computer scientist.","2022","2025-09-10 14:12:24","2025-09-10 14:12:24","","369–375","","","","","","","SIGCSE 2022","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Providence, RI, USA","","","","computer science education; computing education; broadening participation; undergraduate curriculum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7C86KTZ5","journalArticle","2023","Alqahtani, Fatimah; Dohler, Mischa","Survey of Authorship Identification Tasks on Arabic Texts","ACM Trans. Asian Low-Resour. Lang. Inf. Process.","","2375-4699","10.1145/3564156","https://doi.org/10.1145/3564156","Authorship identification is the process of extracting and analysing the writing styles of authors to identify the authorship. From the writing style, the author and his/her different characteristics can be recognised, which is very useful in digital forensics and cyber investigations. In the literature, authorship identification tasks were addressed on both long and short documents and performed on different languages, such as English, Arabic, Chinese, and Greek. This survey has reviewed the authorship identification tasks for the Arabic language to contribute to this area of research by exploring Arabic language performance and challenges. A total of 27 prominent Arabic studies of each authorship identification domain were reviewed considering the used data, selected features, utilised methods, and results. After a review of the various studies, it was concluded that the results of authorship identification tasks vary based on mostly the selected features and used dataset. Furthermore, the effective features differ from one dataset to another based on the various types of the&nbsp;Arabic language. However, all authorship identification tasks involving the Arabic language face considerable challenges with data pre-processing due to the challenging Arabic concatenative morphology.","2023-04","2025-09-10 14:12:24","2025-09-10 14:12:24","","","","4","22","","","","","","","","","","","","","","","","","Place: New York, NY, USA Publisher: Association for Computing Machinery","","","","Arabic texts; authorship attribution; Authorship identification; authorship verification; stylometry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P9XWVBU8","journalArticle","2020","Quamar, Abdul; Özcan, Fatma; Miller, Dorian; Moore, Robert J; Niehus, Rebecca; Kreulen, Jeffrey","Conversational BI: an ontology-driven conversation system for business intelligence applications","Proc. VLDB Endow.","","2150-8097","10.14778/3415478.3415557","https://doi.org/10.14778/3415478.3415557","Business intelligence (BI) applications play an important role in the enterprise to make critical business decisions. Conversational interfaces enable non-technical enterprise users to explore their data, democratizing access to data significantly. In this paper, we describe an ontology-based framework for creating a conversation system for BI applications termed as Conversational BI. We create an ontology from a business model underlying the BI application, and use this ontology to automatically generate various artifacts of the conversation system. These include the intents, entities, as well as the training samples for each intent. Our approach builds upon our earlier work, and exploits common BI access patterns to generate intents, their training examples and adapt the dialog structure to support typical BI operations. We have implemented our techniques in Health Insights (HI), an IBM Watson Healthcare offering, providing analysis over insurance data on claims. Our user study demonstrates that our system is quite intuitive for gaining business insights from data. We also show that our approach not only captures the analysis available in the fixed application dashboards, but also enables new queries and explorations.","2020-08","2025-09-10 14:12:24","2025-09-10 14:12:24","","3369–3381","","12","13","","","","","","","","","","","","","","","","","Publisher: VLDB Endowment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CM352Y5F","conferencePaper","2019","Palumbo, Francesca; Fanni, Tiziana; Sau, Carlo; Pulina, Luca; Raffo, Luigi; Masin, Michael; Shindin, Evgeny; de Rojas, Pablo Sanchez; Desnos, Karol; Pelcat, Maxime; Rodríguez, Alfonso; Juárez, Eduardo; Regazzoni, Francesco; Meloni, Giuseppe; Zedda, Katiuscia; Myrhaug, Hans; Kaliciak, Leszek; Andriaanse, Joost; de Olivieria Filho, Julio; Muñoz, Pablo; Toffetti, Antonella","CERBERO: Cross-layer modEl-based fRamework for multi-oBjective dEsign of reconfigurable systems in unceRtain hybRid envirOnments: Invited paper: CERBERO teams from UniSS, UniCA, IBM Research, TASE, INSA-Rennes, UPM, USI, Abinsula, AmbieSense, TNO, S&amp;T, CRF","Proceedings of the 16th ACM International Conference on Computing Frontiers","978-1-4503-6685-4","","10.1145/3310273.3323436","https://doi.org/10.1145/3310273.3323436","Cyber-Physical Systems (CPS) are embedded computational collaborating devices, capable of sensing and controlling physical elements and, often, responding to humans. Designing and managing systems able to respond to different, concurrent requirements during operation is not straightforward, and introduce the need of proper support at design-time and run-time. The Cross-layer modEl-based fRamework for multi-oBjective dEsign of Reconfigurable systems in unceRtain hybRid envirOnments (CERBERO) EU project has developed a design environment for adaptive CPS. CERBERO approach leverages on model-based methodologies including different technologies and tools developed to cover design and operation from user interactions down to low level computing layer implementation.","2019","2025-09-10 14:12:24","2025-09-10 14:12:24","","320–325","","","","","","","CF '19","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Alghero, Italy","","","","CPS; verification; self-adaptation; HW adaptivity; HW reconfiguration; SW adaptivity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PM83RNWX","conferencePaper","2025","Perez-Martinez, Roberto; Casas-Ortiz, Alberto; Santos, Olga C.","MoR℡aban: a Neurosymbolic Framework for Motion Representation and Analysis based on Labanotation and Laban Movement Analysis","Adjunct Proceedings of the 33rd ACM Conference on User Modeling, Adaptation and Personalization","979-8-4007-1399-6","","10.1145/3708319.3734180","https://doi.org/10.1145/3708319.3734180","Human motion cannot be fully modeled by subsymbolic representations. While these extract precise hidden patterns in motion data, they are often task-specific and lack a semantic understatement of motion. Symbolic systems that mirror human cognition and explicit expressive processes are necessary for richer motion synthesis and analysis, enabling physical reasoning and expert knowledge encoding. In this work, we propose a neurosymbolic framework that combines Labanotation and Laban Movement Analysis (LMA), originally developed for dance, to represent and analyze human motion symbolically. We expand the existing LabanEditor to support full-body annotation and integrate it with AMASS, Mediapipe, and Kinect inputs through a SMPL-based format. Our system supports automatic annotation for the local functional and expressive aspects of motion, and enables bidirectional conversion between symbols and motion. While still a work in progress, this framework lays the groundwork for explainable, expressive motion modeling that can support human-robot interaction, motion preservation, and psychomotor learning systems.","2025","2025-09-10 14:12:24","2025-09-10 14:12:24","","353–359","","","","","","","UMAP Adjunct '25","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","knowledge representation; expert systems; Labanotation; LMA; motion modeling; movement modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JSBPBANY","conferencePaper","2018","Wagner, Gerd; Nardin, Luis G.","Adding agent concepts to object event modeling and simulation","Proceedings of the 2018 Winter Simulation Conference","978153866570","","","","Object Event Modeling and Simulation (OEM&amp;S) is a general Discrete Event Simulation paradigm combining object-oriented modeling with the event scheduling paradigm. We show how to extend OEM&amp;S by adding concepts of agent-based modeling and simulation, resulting in a framework that we call Agent/Object Event Modeling and Simulation (A/OEM&amp;S). The main point for such an extension is to define agents as special objects, which are subject to general (physical) laws of causality captured in the form of event rules, and which have their own behavior allowing them to interact with their inanimate environment and with each other. Because agent behavior is decoupled from physical causality, an A/OE simulator consists of an environment simulator, which simulates the physical world (the objective states of material objects), and agent simulators, which simulate the internal (subjective) states of agents and their behaviors.","2018","2025-09-10 14:12:24","2025-09-10 14:12:24","","893–904","","","","","","","WSC '18","","","","IEEE Press","Gothenburg, Sweden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WPIEGAWT","conferencePaper","2022","Balaban, Mira; Khitron, Igal; Maraee, Azzam; Kifer, Michael","Mediation-based MLM in FOModeLer","Proceedings of the 25th International Conference on Model Driven Engineering Languages and Systems: Companion Proceedings","978-1-4503-9467-3","","10.1145/3550356.3561599","https://doi.org/10.1145/3550356.3561599","MLM has attracted much attention over the last two decades. MLM activities include philosophical discussions about ontologies, requirements and relevant services, and development of theories, languages, and tools. Approaches differ in their support for MLM concepts on the levels of syntax, semantics and pragmatics.The Mediation-based MLM (MedMLM), is a formal theory that defines a multilevel model as an ordered collection of levels that are inter-related by mediators, and can be enriched by inter-level relationships and interactions. The levels of MedMLM are plain class models, and the mediators define inter-level instantiation relations. MedMLM is unique in supporting a modular architecture of levels and mediators.This paper introduces the MedMLM software modeling tool, that is built on top of the FOModeLer class modeling tool. The tool supports MLM construction, querying and reasoning, meta-reasoning, validation, syntax verification, and plain computation. We also compare the MedMLM tool with older MLM approaches using semantic, syntactic, and pragmatic MLM criteria.","2022","2025-09-10 14:12:24","2025-09-10 14:12:24","","444–452","","","","","","","MODELS '22","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Montreal, Quebec, Canada","","","","multi-level modeling; MLM semantics; executable logic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
